Indexes,,,Vessel Details,,,,,,,,,,,,,,,Deductible Details,,,,,,,,,,,,Burning Costs,,,,,,,,,,,,,,,Loading Costs,,,,,Final Premiums,,,,
#,quote_id,Status,ppoidx,Vessel Name,NS,Segment,Mutuality,IMO,Ship Type,GXL Category,Grs Tonnage,Built Year,Vessel Flag,Domicile,Memb. Exper.,DRAT,NPRI Limit ($m),Ded. Fee Treatment,Cgo Evt/Voy,Ded Cgo,Crew Evt/Voy,Ded Crew,Ded Stev.,Ded Pass.,Ded FFO,RDC 1/4ths,Ded Coll.,Ded Poll.,Ded Other,Cargo,Crew Accident,Crew Illness,Stevedore & 3rd Party,Passenger,Fixed & Floating Objects,Collision,Pollution,"Deviations, Stowaways & Fines",Accidents and Breakdowns,Retained,Abatement,Before Modifiers,After AADL,After Sliders,Pool,RI GXL,RI NON-GXL,Mgt. Expenses,Total Loads,Total Premium,Check0,Rate per Ton,ALR Retained,ALR Retained Less Expenses
48,66263ea99858f39581f40425,calced,1178810,AL SHAFFIAH,n,PNI,POOLED,9358620,TANKER CHEMICAL,CLEAN TANKER,11679,2006,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_event,"26,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,156",998,866,19,814,272,187,279,136,144,"4,871",31,"4,902","1,303","1,634","1,471","4,651",0,"3,144","9,266","10,900",0,0.933,"4,768","1,624"
49,66263ea99858f39581f40426,calced,1178820,FAISAL,n,PNI,POOLED,9002154,TANKER CHEMICAL,CLEAN TANKER,52511,1990,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_event,"17,500",II_event,"7,500","7,500","7,500","17,500",CO_4_4THS,"50,000","26,500","17,500",988,"1,746","1,475",38,"1,447",393,251,337,106,191,"6,972",46,"7,018","1,866","2,340","1,544","20,910",0,"3,299","25,753","28,094",0,0.535,"5,624","2,325"
50,66263ea99858f39581f40427,calced,1178823,BORAQ,n,PNI,POOLED,9247065,TANKER CHEMICAL,CLEAN TANKER,29567,2003,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,235","1,276","1,107",25,"1,037",280,195,289,118,149,"5,711",33,"5,744","1,527","1,915","1,500","11,774",0,"3,206","16,480","18,395",0,0.622,"5,110","1,904"
51,66263ea99858f39581f40428,calced,1178825,TAIBAH,n,PNI,POOLED,9203930,TANKER CHEMICAL,CLEAN TANKER,28981,2000,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,382","1,425","1,239",27,"1,160",315,217,320,134,164,"6,383",38,"6,421","1,707","2,141","1,524","11,540",0,"3,255","16,319","18,460",0,0.637,"5,383","2,128"
52,66263ea99858f39581f40429,calced,1178830,QUDS,n,PNI,POOLED,9203928,TANKER CHEMICAL,CLEAN TANKER,28981,2000,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,382","1,425","1,239",27,"1,160",315,217,320,134,164,"6,383",38,"6,421","1,707","2,141","1,524","11,540",0,"3,255","16,319","18,460",0,0.637,"5,383","2,128"
53,66263ea99858f39581f40430,calced,1178834,QURTUBA,n,PNI,POOLED,9247077,TANKER CHEMICAL,CLEAN TANKER,29576,2003,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,235","1,276","1,107",25,"1,037",280,195,289,118,149,"5,711",33,"5,744","1,527","1,915","1,500","11,777",0,"3,206","16,483","18,398",0,0.622,"5,110","1,904"
54,66263ea99858f39581f40431,calced,1178970,BW RHINE,n,PNI,POOLED,9341940,TANKER PRODUCT,CLEAN TANKER,43797,2008,PANAMA,SINGAPORE,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",533,669,631,12,858,567,201,310,118,56,"3,955",33,"3,988","1,060","1,330","1,440","17,440",0,"3,077","21,957","23,287",0,0.532,"4,396","1,319"
55,66263ea99858f39581f40432,calced,1178973,BW YANGTZE,n,PNI,POOLED,9393096,TANKER PRODUCT,CLEAN TANKER,43797,2008,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",508,639,604,12,858,542,193,299,115,69,"3,839",31,"3,870","1,029","1,290","1,436","17,440",0,"3,068","21,944","23,234",0,0.53,"4,348","1,280"
56,66263ea99858f39581f40433,calced,1178974,BW ISIS,n,PNI,POOLED,9269245,TANKER PRODUCT,CLEAN TANKER,42011,2004,BERMUDA,SINGAPORE,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",390,488,458,9,836,413,149,230,90,54,"3,117",27,"3,144",836,"1,048","1,411","16,729",0,"3,014","21,154","22,202",0,0.528,"4,053","1,039"
57,66263ea99858f39581f40434,calced,1178976,BW ORINOCO,n,PNI,POOLED,9324320,TANKER PRODUCT,CLEAN TANKER,43797,2007,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",508,639,604,12,858,542,193,299,115,69,"3,839",31,"3,870","1,029","1,290","1,436","17,440",0,"3,068","21,944","23,234",0,0.53,"4,348","1,280"
58,66263ea99858f39581f40435,calced,1178989,BW RHINE,n,PNI,POOLED,9341940,TANKER PRODUCT,CLEAN TANKER,43797,2008,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",508,639,604,12,858,542,193,299,115,69,"3,839",31,"3,870","1,029","1,290","1,436","17,440",0,"3,068","21,944","23,234",0,0.53,"4,348","1,280"
59,66263ea99858f39581f40436,calced,1178990,AVRA,n,PNI,POOLED,9269245,TANKER PRODUCT,CLEAN TANKER,42011,2004,BERMUDA,SINGAPORE,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",390,488,458,9,836,413,149,230,90,54,"3,117",27,"3,144",836,"1,048","1,411","16,729",0,"3,014","21,154","22,202",0,0.528,"4,053","1,039"
60,66263ea99858f39581f40437,calced,1178992,BW ISIS,n,PNI,POOLED,9269245,TANKER PRODUCT,CLEAN TANKER,42011,2004,BERMUDA,SINGAPORE,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",390,488,458,9,836,413,149,230,90,54,"3,117",27,"3,144",836,"1,048","1,411","16,729",0,"3,014","21,154","22,202",0,0.528,"4,053","1,039"
61,66263ea99858f39581f40438,calced,1178999,LIA C,n,PNI,POOLED,8400933,TANKER CHEMICAL,CLEAN TANKER,18253,1985,PANAMA,CUBA,-0.1,2.5,1000,Fees EXcluded,CA_voyage,"16,700",II_event,"10,000","10,000","10,000","12,000",CO_1_4THS,"12,000","16,700","10,000","2,164","1,342","1,295",29,"1,091",452,165,380,198,143,"7,259",47,"7,306","1,942","2,436","1,554","7,268",0,"3,321","12,143","14,579",0,0.799,"5,741","2,420"
62,66263ea99858f39581f40439,calced,1179085,YAN SHUI HU,n,PNI,POOLED,9038646,TANKER CHEMICAL,CLEAN TANKER,25428,1995,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,500,500,500,"5,000",CO_4_4THS,"15,000",500,500,956,"1,047",951,12,"1,519",233,149,229,100,166,"5,362",27,"5,389","1,433","1,797","1,488","10,125",0,"3,180","14,793","16,590",0,0.652,"4,968","1,788"
63,66263ea99858f39581f40440,calced,1179086,YING SONG HU,n,PNI,POOLED,9059585,TANKER CHEMICAL,CLEAN TANKER,25428,1995,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,500,500,500,"5,000",CO_4_4THS,"15,000",500,500,956,"1,047",951,12,"1,519",233,149,229,100,166,"5,362",27,"5,389","1,433","1,797","1,488","10,125",0,"3,180","14,793","16,590",0,0.652,"4,968","1,788"
64,66263ea99858f39581f40441,calced,1179090,YAN SHUI HU,n,PNI,POOLED,9038646,TANKER CHEMICAL,CLEAN TANKER,25428,1995,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,500,500,500,"5,000",CO_4_4THS,"15,000",500,500,956,"1,047",951,12,"1,519",233,149,229,100,166,"5,362",27,"5,389","1,433","1,797","1,488","10,125",0,"3,180","14,793","16,590",0,0.652,"4,968","1,788"
65,66263ea99858f39581f40442,calced,1179091,YING SONG HU,n,PNI,POOLED,9059585,TANKER CHEMICAL,CLEAN TANKER,25428,1995,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,500,500,500,"5,000",CO_4_4THS,"15,000",500,500,956,"1,047",951,12,"1,519",233,149,229,100,166,"5,362",27,"5,389","1,433","1,797","1,488","10,125",0,"3,180","14,793","16,590",0,0.652,"4,968","1,788"
66,66263ea99858f39581f40443,calced,1179331,PULA,n,PNI,POOLED,9341146,TANKER CHEMICAL,CLEAN TANKER,27547,2006,CROATIA,CROATIA,1.7,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"250,000",II_event,"250,000","250,000","250,000","250,000",CO_1_4THS,"250,000","250,000","250,000",281,610,173,21,129,387,289,661,26,727,"3,304",30,"3,334",886,"1,111","1,417","10,969",0,"3,028","15,414","16,526",0,0.6,"4,130","1,102"
67,66263ea99858f39581f40444,calced,1179332,ISTRA,n,PNI,POOLED,9489209,TANKER CHEMICAL,CLEAN TANKER,30638,2012,CROATIA,CROATIA,1.7,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"250,000",II_event,"250,000","250,000","250,000","250,000",CO_1_4THS,"250,000","250,000","250,000",239,569,162,18,121,348,264,599,18,653,"2,991",28,"3,019",803,"1,006","1,407","12,200",0,"3,005","16,612","17,618",0,0.575,"4,002",997
68,66263ea99858f39581f40445,calced,1179333,KASTAV,n,PNI,POOLED,9389289,TANKER CHEMICAL,CLEAN TANKER,30641,2009,CROATIA,CROATIA,1.7,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"250,000",II_event,"250,000","250,000","250,000","250,000",CO_1_4THS,"250,000","250,000","250,000",239,569,162,18,121,348,264,599,18,653,"2,991",28,"3,019",803,"1,006","1,407","12,201",0,"3,005","16,613","17,619",0,0.575,"4,002",997
69,66263ea99858f39581f40446,calced,1179334,POMER,n,PNI,POOLED,9455739,TANKER CHEMICAL,CLEAN TANKER,30638,2010,CROATIA,CROATIA,1.7,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"250,000",II_event,"250,000","250,000","250,000","250,000",CO_1_4THS,"250,000","250,000","250,000",239,569,162,18,121,348,264,599,18,653,"2,991",28,"3,019",803,"1,006","1,407","12,200",0,"3,005","16,612","17,618",0,0.575,"4,002",997
70,66263ea99858f39581f40447,calced,1179335,VERIGE,n,PNI,POOLED,9401128,TANKER CHEMICAL,CLEAN TANKER,30638,2010,CROATIA,CROATIA,1.7,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"250,000",II_event,"250,000","250,000","250,000","250,000",CO_1_4THS,"250,000","250,000","250,000",239,569,162,18,121,348,264,599,18,653,"2,991",28,"3,019",803,"1,006","1,407","12,200",0,"3,005","16,612","17,618",0,0.575,"4,002",997
71,66263ea99858f39581f40448,calced,1179694,BOW ANDES,n,PNI,POOLED,9191553,TANKER CHEMICAL,CLEAN TANKER,9549,2000,CHILE,CHILE,0,2.5,1000,Fees EXcluded,CA_voyage,"102,000",II_event,"7,000","7,000","7,000","52,000",CO_4_4THS,"52,000","7,000","7,000","1,566",967,941,20,"1,015",315,205,308,160,145,"5,642",38,"5,680","1,510","1,894","1,498","3,802",0,"3,201","8,501","10,395",0,1.09,"5,082","1,881"
72,66263ea99858f39581f40449,calced,1179695,BOW CONDOR,n,PNI,POOLED,9214032,TANKER CHEMICAL,CLEAN TANKER,9208,2000,MARSHALL ISLANDS,CHILE,0,2.5,1000,Fees EXcluded,CA_voyage,"102,000",II_event,"7,000","7,000","7,000","52,000",CO_4_4THS,"52,000","7,000","7,000","1,973","1,217","1,183",26,"1,015",393,252,385,198,145,"6,787",46,"6,833","1,817","2,278","1,538","3,667",0,"3,286","8,491","10,769",0,1.17,"5,549","2,263"
73,66263ea99858f39581f40450,calced,1179708,MEI LIN WAN,n,PNI,POOLED,9614074,TANKER PRODUCT,CLEAN TANKER,60166,2012,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,"3,000","3,000","3,000","2,000",CO_1_4THS,"2,000","2,000","2,000",322,604,613,8,688,366,132,231,73,58,"3,095",22,"3,117",829,"1,039","1,410","23,958",0,"3,012","28,380","29,419",0,0.489,"4,044","1,032"
74,66263ea99858f39581f40451,calced,1179709,HUA CHI,n,PNI,POOLED,9611632,TANKER PRODUCT,CLEAN TANKER,30325,2012,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,"3,000","3,000","3,000","2,000",CO_1_4THS,"2,000","2,000","2,000",373,515,520,8,586,317,107,201,89,51,"2,767",21,"2,788",741,929,"1,399","12,075",0,"2,988","16,462","17,391",0,0.573,"3,911",923
75,66263ea99858f39581f40452,calced,1179711,MEI LIN WAN,n,PNI,POOLED,9614074,TANKER PRODUCT,CLEAN TANKER,60166,2012,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,"3,000","3,000","3,000","2,000",CO_1_4THS,"2,000","2,000","2,000",322,604,613,8,688,366,132,231,73,58,"3,095",22,"3,117",829,"1,039","1,410","23,958",0,"3,012","28,380","29,419",0,0.489,"4,044","1,032"
76,66263ea99858f39581f40453,calced,1179712,HUA CHI,n,PNI,POOLED,9611632,TANKER PRODUCT,CLEAN TANKER,30325,2012,CHINA,CHINA,0.1,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"3,000",II_event,"3,000","3,000","3,000","2,000",CO_1_4THS,"2,000","2,000","2,000",373,515,520,8,586,317,107,201,89,51,"2,767",21,"2,788",741,929,"1,399","12,075",0,"2,988","16,462","17,391",0,0.573,"3,911",923
77,66263ea99858f39581f40454,calced,1179765,FARANDOL,n,PNI,POOLED,8617017,TANKER CHEMICAL,CLEAN TANKER,22626,1988,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"10,750",II_event,"10,750","10,750","10,750","30,000",CO_4_4THS,"30,000","10,750","10,750","1,285",965,795,21,730,276,192,274,123,119,"4,780",47,"4,827","1,283","1,609","1,469","9,010",0,"3,138","13,617","15,226",0,0.673,"4,732","1,594"
78,66263ea99858f39581f40455,calced,1179766,ERMAR,n,PNI,POOLED,8711095,TANKER CHEMICAL,CLEAN TANKER,22838,1989,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"10,750",II_event,"10,750","10,750","10,750","30,000",CO_4_4THS,"30,000","10,750","10,750","1,285",965,795,21,730,276,192,274,123,119,"4,780",47,"4,827","1,283","1,609","1,469","9,094",0,"3,138","13,701","15,310",0,0.67,"4,732","1,594"
79,66263ea99858f39581f40456,calced,1179769,DELPHINA,n,PNI,POOLED,8706193,TANKER CHEMICAL,CLEAN TANKER,22972,1989,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"10,750",II_event,"10,750","10,750","10,750","30,000",CO_4_4THS,"30,000","10,750","10,750","1,285",965,795,21,730,276,192,274,123,119,"4,780",47,"4,827","1,283","1,609","1,469","9,147",0,"3,138","13,754","15,363",0,0.669,"4,732","1,594"
80,66263ea99858f39581f40457,calced,1179771,PRIYA,n,PNI,POOLED,9113551,TANKER CHEMICAL,CLEAN TANKER,25202,1996,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"10,750",II_event,"10,750","10,750","10,750","30,000",CO_4_4THS,"30,000","10,750","10,750","1,123",908,753,19,686,254,177,250,106,110,"4,386",45,"4,431","1,178","1,477","1,455","10,035",0,"3,109","14,599","16,076",0,0.638,"4,571","1,462"
81,66263ea99858f39581f40458,calced,1179772,MELODIA,n,PNI,POOLED,9149407,TANKER CHEMICAL,CLEAN TANKER,3185,1998,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"10,750",II_event,"10,750","10,750","10,750","30,000",CO_4_4THS,"30,000","10,750","10,750","1,086",577,478,12,435,241,166,235,104,103,"3,437",42,"3,479",925,"1,160","1,422","1,268",0,"3,039","5,729","6,889",0,2.16,"4,185","1,146"
82,66263ea99858f39581f40459,calced,1179774,PANTHER,n,PNI,POOLED,8310669,TANKER CHEMICAL,CLEAN TANKER,26113,1985,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"10,750",II_event,"10,750","10,750","10,750","30,000",CO_4_4THS,"30,000","10,750","10,750","1,240","1,002",828,22,756,278,192,276,118,120,"4,832",47,"4,879","1,297","1,627","1,471","10,398",0,"3,142","15,011","16,638",0,0.637,"4,753","1,611"
83,66263ea99858f39581f40460,calced,1179799,DL CLOVER,n,PNI,POOLED,9381316,TANKER CHEMICAL,CLEAN TANKER,8539,2007,PANAMA,KOREA SOUTH,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"11,500",II_event,"4,500","4,500","4,500","11,500",CO_1_4THS,"11,500","6,500","6,500",986,683,589,12,482,217,83,205,101,86,"3,444",31,"3,475",924,"1,158","1,422","3,400",0,"3,039","7,861","9,019",0,1.06,"4,187","1,148"
84,66263ea99858f39581f40461,calced,1179802,GOLDEN DENISE,n,PNI,POOLED,9366196,TANKER CHEMICAL,CLEAN TANKER,7142,2006,PANAMA,KOREA SOUTH,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"11,500",II_event,"4,500","4,500","4,500","11,500",CO_1_4THS,"11,500","6,500","6,500","1,084",725,628,12,516,239,90,231,108,97,"3,730",34,"3,764","1,001","1,255","1,432","2,844",0,"3,060","7,336","8,591",0,1.2,"4,304","1,244"
85,66263ea99858f39581f40462,calced,1179803,DL VIOLET,n,PNI,POOLED,9381354,TANKER CHEMICAL,CLEAN TANKER,8539,2008,PANAMA,KOREA SOUTH,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"11,500",II_event,"4,500","4,500","4,500","11,500",CO_1_4THS,"11,500","6,500","6,500",986,683,589,12,482,217,83,205,101,86,"3,444",31,"3,475",924,"1,158","1,422","3,400",0,"3,039","7,861","9,019",0,1.06,"4,187","1,148"
86,66263ea99858f39581f40463,calced,1179804,GOLDEN GION,n,PNI,POOLED,9125293,TANKER CHEMICAL,CLEAN TANKER,6253,1996,PANAMA,KOREA SOUTH,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"11,500",II_event,"4,500","4,500","4,500","11,500",CO_1_4THS,"11,500","6,500","6,500","1,178",771,672,12,548,265,102,250,117,106,"4,021",41,"4,062","1,080","1,354","1,442","2,490",0,"3,082","7,014","8,368",0,1.34,"4,423","1,341"
87,66263ea99858f39581f40464,calced,1179808,DL ASTER,n,PNI,POOLED,9381342,TANKER CHEMICAL,CLEAN TANKER,8539,2007,PANAMA,KOREA SOUTH,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"11,500",II_event,"4,500","4,500","4,500","11,500",CO_1_4THS,"11,500","6,500","6,500",986,683,589,12,482,217,83,205,101,86,"3,444",31,"3,475",924,"1,158","1,422","3,400",0,"3,039","7,861","9,019",0,1.06,"4,187","1,148"
88,66263ea99858f39581f40465,calced,1179809,DK I,n,PNI,POOLED,9164677,TANKER CHEMICAL,CLEAN TANKER,28434,1998,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,-0.4,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"16,000",II_event,"8,500","8,500","8,500","14,500",CO_1_4THS,"14,500","11,500","11,500",863,814,681,14,574,221,84,203,86,86,"3,626",42,"3,668",975,"1,223","1,429","11,322",0,"3,053","15,804","17,027",0,0.599,"4,262","1,209"
89,66263ea99858f39581f40466,calced,1179810,DK YUSUF I ALGHANIM,n,PNI,POOLED,9399624,TANKER PRODUCT,CLEAN TANKER,30952,2011,MARSHALL ISLANDS,UNITED ARAB EMIRATES,-0.4,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"16,000",II_event,"8,500","8,500","8,500","14,500",CO_1_4THS,"14,500","11,500","11,500",441,540,518,8,272,362,132,226,97,22,"2,618",44,"2,662",708,887,"1,394","12,325",0,"2,979","16,698","17,585",0,0.568,"3,852",873
90,66263ea99858f39581f40467,calced,1179818,ALPINE MOMENT,n,PNI,POOLED,9391438,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
91,66263ea99858f39581f40468,calced,1179822,ATLANTIC GRACE,n,PNI,POOLED,9337511,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
92,66263ea99858f39581f40469,calced,1179823,ALPINE MYSTERY,n,PNI,POOLED,9392808,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
93,66263ea99858f39581f40470,calced,1179824,ATLANTIC STAR,n,PNI,POOLED,9337523,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
94,66263ea99858f39581f40471,calced,1179825,ALPINE MINUTE,n,PNI,POOLED,9391440,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
95,66263ea99858f39581f40472,calced,1179826,ATLANTIC BREEZE,n,PNI,POOLED,9360336,TANKER CHEMICAL,CLEAN TANKER,29266,2007,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
96,66263ea99858f39581f40473,calced,1179827,CITRON,n,PNI,POOLED,9380362,TANKER CHEMICAL,CLEAN TANKER,29295,2007,MALTA,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",847,803,675,12,594,206,144,225,87,90,"3,683",33,"3,716",988,"1,239","1,431","11,665",0,"3,056","16,152","17,391",0,0.594,"4,284","1,228"
97,66263ea99858f39581f40474,calced,1179829,CITRUS,n,PNI,POOLED,9380374,TANKER CHEMICAL,CLEAN TANKER,29295,2008,MALTA,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",847,803,675,12,594,206,144,225,87,90,"3,683",33,"3,716",988,"1,239","1,431","11,665",0,"3,056","16,152","17,391",0,0.594,"4,284","1,228"
98,66263ea99858f39581f40475,calced,1179830,ALPINE MADELEINE,n,PNI,POOLED,9380518,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
99,66263ea99858f39581f40476,calced,1179831,ALPINE MAYA,n,PNI,POOLED,9387932,TANKER CHEMICAL,CLEAN TANKER,29733,2010,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,840",0,"3,041","16,305","17,476",0,0.588,"4,202","1,161"
100,66263ea99858f39581f40477,calced,1179832,ALPINE MELINA,n,PNI,POOLED,9387944,TANKER CHEMICAL,CLEAN TANKER,29733,2010,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,840",0,"3,041","16,305","17,476",0,0.588,"4,202","1,161"
101,66263ea99858f39581f40478,calced,1179833,ATLANTIC POLARIS,n,PNI,POOLED,9392779,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
102,66263ea99858f39581f40479,calced,1179834,ATLANTIC PISCES,n,PNI,POOLED,9392781,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (10% 500 5k),CA_voyage,"14,500",II_event,"8,000","8,000","8,000","25,000",CO_4_4THS,"25,000",0,"8,000",789,750,630,12,594,191,134,211,80,90,"3,481",31,"3,512",934,"1,171","1,424","11,654",0,"3,041","16,119","17,290",0,0.591,"4,202","1,161"
